년도,월,시도,시군구,읍면동(법정동),산업분류코드(대),산업분류명(대),판매량
2023,1,광주광역시,광산구,삼도동,H,운수 및 창고업,1571.0
2023,1,광주광역시,광산구,삼도동,I,숙박 및 음식점업,0.0
2023,1,광주광역시,광산구,삼도동,J,정보통신업,0.0
2023,1,광주광역시,광산구,삼도동,O,"공공 행정, 국방 및 사회보장 행정",1855.0
2023,1,광주광역시,광산구,삼도동,P,교육 서비스업,0.0
2023,1,광주광역시,광산구,삼도동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,1,광주광역시,광산구,서봉동,A,"농업, 임업 및 어업",5851.0
2023,1,광주광역시,광산구,서봉동,G,도매 및 소매업,17333.0
2023,1,광주광역시,광산구,서봉동,H,운수 및 창고업,0.0
2023,1,광주광역시,광산구,서봉동,I,숙박 및 음식점업,0.0
2023,1,광주광역시,광산구,서봉동,J,정보통신업,32447.0
2023,1,광주광역시,광산구,서봉동,L,부동산업,34673.0
2023,1,광주광역시,광산구,서봉동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,1,광주광역시,광산구,서봉동,O,"공공 행정, 국방 및 사회보장 행정",1319.0
2023,1,광주광역시,광산구,서봉동,P,교육 서비스업,0.0
2023,1,광주광역시,광산구,서봉동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,1,광주광역시,광산구,서봉동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,1,광주광역시,광산구,선동,A,"농업, 임업 및 어업",22695.0
2023,1,광주광역시,광산구,선동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,1,광주광역시,광산구,선동,G,도매 및 소매업,0.0
2023,1,광주광역시,광산구,선동,H,운수 및 창고업,7722.0
2023,1,광주광역시,광산구,선동,I,숙박 및 음식점업,0.0
2023,1,광주광역시,광산구,선동,J,정보통신업,4311.0
2023,1,광주광역시,광산구,선동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,1,광주광역시,광산구,선동,P,교육 서비스업,0.0
2023,1,광주광역시,광산구,선암동,A,"농업, 임업 및 어업",8657.0
2023,1,광주광역시,광산구,선암동,C,제조업,30796.0
2023,1,광주광역시,광산구,선암동,D,"전기, 가스, 증기 및 공기 조절 공급업",14382.0
2023,1,광주광역시,광산구,선암동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",38334.0
2023,1,광주광역시,광산구,선암동,F,건설업,22693.0
2023,1,광주광역시,광산구,선암동,G,도매 및 소매업,202878.0
2023,1,광주광역시,광산구,선암동,H,운수 및 창고업,9005.0
2023,1,광주광역시,광산구,선암동,I,숙박 및 음식점업,233038.0
2023,1,광주광역시,광산구,선암동,J,정보통신업,72801.0
2023,1,광주광역시,광산구,선암동,K,금융 및 보험업,0.0
2023,1,광주광역시,광산구,선암동,L,부동산업,536618.0
2023,1,광주광역시,광산구,선암동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",18469.0
2023,1,광주광역시,광산구,선암동,O,"공공 행정, 국방 및 사회보장 행정",2919.0
2023,1,광주광역시,광산구,선암동,P,교육 서비스업,157957.0
2023,1,광주광역시,광산구,선암동,Q,보건업 및 사회복지 서비스업,18693.0
2023,1,광주광역시,광산구,선암동,R,"예술, 스포츠 및 여가관련 서비스업",30363.0
2023,1,광주광역시,광산구,선암동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",183897.0
2023,1,광주광역시,광산구,소촌동,A,"농업, 임업 및 어업",3171.0
2023,1,광주광역시,광산구,소촌동,B,광업,0.0
2023,1,광주광역시,광산구,소촌동,C,제조업,16590765.0
2023,1,광주광역시,광산구,소촌동,D,"전기, 가스, 증기 및 공기 조절 공급업",116154.0
2023,1,광주광역시,광산구,소촌동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",64526.0
2023,1,광주광역시,광산구,소촌동,F,건설업,40151.0
2023,1,광주광역시,광산구,소촌동,G,도매 및 소매업,336421.0
2023,1,광주광역시,광산구,소촌동,H,운수 및 창고업,96589.0
2023,1,광주광역시,광산구,소촌동,I,숙박 및 음식점업,252494.0
2023,1,광주광역시,광산구,소촌동,J,정보통신업,105683.0
2023,1,광주광역시,광산구,소촌동,K,금융 및 보험업,0.0
2023,1,광주광역시,광산구,소촌동,L,부동산업,1042446.0
2023,1,광주광역시,광산구,소촌동,M,"전문, 과학 및 기술 서비스업",1978.0
2023,1,광주광역시,광산구,소촌동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",24971.0
2023,1,광주광역시,광산구,소촌동,O,"공공 행정, 국방 및 사회보장 행정",249662.0
2023,1,광주광역시,광산구,소촌동,P,교육 서비스업,544573.0
2023,1,광주광역시,광산구,소촌동,Q,보건업 및 사회복지 서비스업,153843.0
2023,1,광주광역시,광산구,소촌동,R,"예술, 스포츠 및 여가관련 서비스업",91226.0
2023,1,광주광역시,광산구,소촌동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",310841.0
2023,1,광주광역시,광산구,송대동,A,"농업, 임업 및 어업",58712.0
2023,1,광주광역시,광산구,송대동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,1,광주광역시,광산구,송대동,F,건설업,0.0
2023,1,광주광역시,광산구,송대동,G,도매 및 소매업,0.0
2023,1,광주광역시,광산구,송대동,H,운수 및 창고업,1553.0
2023,1,광주광역시,광산구,송대동,J,정보통신업,0.0
2023,1,광주광역시,광산구,송대동,L,부동산업,0.0
2023,1,광주광역시,광산구,송대동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,1,광주광역시,광산구,송대동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,1,광주광역시,광산구,송산동,A,"농업, 임업 및 어업",48533.0
2023,1,광주광역시,광산구,송산동,C,제조업,0.0
2023,1,광주광역시,광산구,송산동,D,"전기, 가스, 증기 및 공기 조절 공급업",308.0
2023,1,광주광역시,광산구,송산동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,1,광주광역시,광산구,송산동,G,도매 및 소매업,0.0
2023,1,광주광역시,광산구,송산동,H,운수 및 창고업,6564.0
2023,1,광주광역시,광산구,송산동,J,정보통신업,0.0
2023,1,광주광역시,광산구,송산동,L,부동산업,0.0
2023,1,광주광역시,광산구,송산동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,1,광주광역시,광산구,송산동,Q,보건업 및 사회복지 서비스업,0.0
2023,1,광주광역시,광산구,송산동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,1,광주광역시,광산구,송정동,A,"농업, 임업 및 어업",11761.0
2023,1,광주광역시,광산구,송정동,C,제조업,47797.0
2023,1,광주광역시,광산구,송정동,D,"전기, 가스, 증기 및 공기 조절 공급업",31374.0
2023,1,광주광역시,광산구,송정동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",23834.0
2023,1,광주광역시,광산구,송정동,F,건설업,259844.0
2023,1,광주광역시,광산구,송정동,G,도매 및 소매업,584243.0
2023,1,광주광역시,광산구,송정동,H,운수 및 창고업,30378.0
2023,1,광주광역시,광산구,송정동,I,숙박 및 음식점업,783787.0
2023,1,광주광역시,광산구,송정동,J,정보통신업,165237.0
2023,1,광주광역시,광산구,송정동,K,금융 및 보험업,92114.0
2023,1,광주광역시,광산구,송정동,L,부동산업,907984.0
2023,1,광주광역시,광산구,송정동,M,"전문, 과학 및 기술 서비스업",20799.0
2023,1,광주광역시,광산구,송정동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",81443.0
2023,1,광주광역시,광산구,송정동,O,"공공 행정, 국방 및 사회보장 행정",55526.0
2023,1,광주광역시,광산구,송정동,P,교육 서비스업,261918.0
2023,1,광주광역시,광산구,송정동,Q,보건업 및 사회복지 서비스업,318140.0
2023,1,광주광역시,광산구,송정동,R,"예술, 스포츠 및 여가관련 서비스업",146024.0
2023,1,광주광역시,광산구,송정동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",340340.0
2023,1,광주광역시,광산구,송촌동,A,"농업, 임업 및 어업",55925.0
2023,1,광주광역시,광산구,송촌동,B,광업,0.0
2023,1,광주광역시,광산구,송촌동,C,제조업,60521.0
2023,1,광주광역시,광산구,송촌동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,1,광주광역시,광산구,송촌동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,1,광주광역시,광산구,송촌동,F,건설업,0.0
2023,1,광주광역시,광산구,송촌동,G,도매 및 소매업,44156.0
2023,1,광주광역시,광산구,송촌동,H,운수 및 창고업,2155.0
2023,1,광주광역시,광산구,송촌동,I,숙박 및 음식점업,0.0
2023,1,광주광역시,광산구,송촌동,J,정보통신업,19665.0
2023,1,광주광역시,광산구,송촌동,L,부동산업,49687.0
2023,1,광주광역시,광산구,송촌동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,1,광주광역시,광산구,송촌동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,1,광주광역시,광산구,송촌동,P,교육 서비스업,0.0
2023,1,광주광역시,광산구,송촌동,Q,보건업 및 사회복지 서비스업,0.0
2023,1,광주광역시,광산구,송촌동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",34537.0
2023,1,광주광역시,광산구,송치동,A,"농업, 임업 및 어업",26748.0
2023,1,광주광역시,광산구,송치동,C,제조업,0.0
2023,1,광주광역시,광산구,송치동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,1,광주광역시,광산구,송치동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,1,광주광역시,광산구,송치동,G,도매 및 소매업,0.0
2023,1,광주광역시,광산구,송치동,H,운수 및 창고업,2302.0
2023,1,광주광역시,광산구,송치동,I,숙박 및 음식점업,0.0
2023,1,광주광역시,광산구,송치동,J,정보통신업,3282.0
2023,1,광주광역시,광산구,송치동,K,금융 및 보험업,0.0
2023,1,광주광역시,광산구,송치동,L,부동산업,7389.0
2023,1,광주광역시,광산구,송치동,O,"공공 행정, 국방 및 사회보장 행정",4152.0
2023,1,광주광역시,광산구,송치동,Q,보건업 및 사회복지 서비스업,0.0
2023,1,광주광역시,광산구,송치동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,1,광주광역시,광산구,송학동,A,"농업, 임업 및 어업",1132250.0
2023,1,광주광역시,광산구,송학동,C,제조업,0.0
2023,1,광주광역시,광산구,송학동,D,"전기, 가스, 증기 및 공기 조절 공급업",304.0
2023,1,광주광역시,광산구,송학동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,1,광주광역시,광산구,송학동,G,도매 및 소매업,0.0
2023,1,광주광역시,광산구,송학동,H,운수 및 창고업,2699.0
2023,1,광주광역시,광산구,송학동,J,정보통신업,9632.0
2023,1,광주광역시,광산구,송학동,L,부동산업,6982.0
2023,1,광주광역시,광산구,송학동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,1,광주광역시,광산구,송학동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,1,광주광역시,광산구,송학동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,1,광주광역시,광산구,수완동,A,"농업, 임업 및 어업",118500.0
2023,1,광주광역시,광산구,수완동,C,제조업,35945.0
2023,1,광주광역시,광산구,수완동,D,"전기, 가스, 증기 및 공기 조절 공급업",681207.0
2023,1,광주광역시,광산구,수완동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",64342.0
2023,1,광주광역시,광산구,수완동,F,건설업,60418.0
2023,1,광주광역시,광산구,수완동,G,도매 및 소매업,497995.0
2023,1,광주광역시,광산구,수완동,H,운수 및 창고업,31214.0
2023,1,광주광역시,광산구,수완동,I,숙박 및 음식점업,791044.0
2023,1,광주광역시,광산구,수완동,J,정보통신업,130434.0
2023,1,광주광역시,광산구,수완동,L,부동산업,4275626.0
2023,1,광주광역시,광산구,수완동,M,"전문, 과학 및 기술 서비스업",0.0
2023,1,광주광역시,광산구,수완동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",26519.0
2023,1,광주광역시,광산구,수완동,O,"공공 행정, 국방 및 사회보장 행정",24721.0
2023,1,광주광역시,광산구,수완동,P,교육 서비스업,346437.0
2023,1,광주광역시,광산구,수완동,Q,보건업 및 사회복지 서비스업,119105.0
2023,1,광주광역시,광산구,수완동,R,"예술, 스포츠 및 여가관련 서비스업",523485.0
2023,1,광주광역시,광산구,수완동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",525342.0
2023,1,광주광역시,광산구,신가동,A,"농업, 임업 및 어업",11130.0
2023,1,광주광역시,광산구,신가동,C,제조업,74736.0
2023,1,광주광역시,광산구,신가동,D,"전기, 가스, 증기 및 공기 조절 공급업",33951.0
2023,1,광주광역시,광산구,신가동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",105287.0
2023,1,광주광역시,광산구,신가동,F,건설업,219833.0
2023,1,광주광역시,광산구,신가동,G,도매 및 소매업,690602.0
2023,1,광주광역시,광산구,신가동,H,운수 및 창고업,11459.0
2023,1,광주광역시,광산구,신가동,I,숙박 및 음식점업,592708.0
2023,1,광주광역시,광산구,신가동,J,정보통신업,180605.0
2023,1,광주광역시,광산구,신가동,K,금융 및 보험업,0.0
2023,1,광주광역시,광산구,신가동,L,부동산업,2166953.0
2023,1,광주광역시,광산구,신가동,M,"전문, 과학 및 기술 서비스업",13381.0
2023,1,광주광역시,광산구,신가동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",56609.0
2023,1,광주광역시,광산구,신가동,O,"공공 행정, 국방 및 사회보장 행정",22704.0
2023,1,광주광역시,광산구,신가동,P,교육 서비스업,473795.0
2023,1,광주광역시,광산구,신가동,Q,보건업 및 사회복지 서비스업,498317.0
2023,1,광주광역시,광산구,신가동,R,"예술, 스포츠 및 여가관련 서비스업",63147.0
2023,1,광주광역시,광산구,신가동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",250479.0
2023,1,광주광역시,광산구,신동,A,"농업, 임업 및 어업",98659.0
2023,1,광주광역시,광산구,신동,C,제조업,0.0
2023,1,광주광역시,광산구,신동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,1,광주광역시,광산구,신동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,1,광주광역시,광산구,신동,H,운수 및 창고업,0.0
2023,1,광주광역시,광산구,신동,J,정보통신업,2927.0
2023,1,광주광역시,광산구,신동,L,부동산업,0.0
2023,1,광주광역시,광산구,신동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,1,광주광역시,광산구,신동,Q,보건업 및 사회복지 서비스업,0.0
2023,1,광주광역시,광산구,신동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,1,광주광역시,광산구,신룡동,A,"농업, 임업 및 어업",23703.0
2023,1,광주광역시,광산구,신룡동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,1,광주광역시,광산구,신룡동,H,운수 및 창고업,4861.0
2023,1,광주광역시,광산구,신룡동,J,정보통신업,14424.0
2023,1,광주광역시,광산구,신룡동,L,부동산업,0.0
2023,1,광주광역시,광산구,신룡동,O,"공공 행정, 국방 및 사회보장 행정",0.0
